id,name,state,cluster,goal_usd,name_len_clean,blurb_len_clean,project_duration_days,staff_pick_coalesced,show_feature_image,video
2944863,CutLeaf Productions,failed,1,627.18102,2,15,30,False,False,True
3019509,Boink,successful,1,20000.0,1,20,32,False,False,True
3404918,Tarnhelm Augmented Reality System,failed,1,8000.0,4,16,60,False,False,True
4745982,HobbySolver Launchpad,failed,1,12502.442475,2,17,50,False,False,True
4686915,EYRIE Magazine #16,successful,1,111.0,3,5,6,False,False,True
3546746,Muro en decadencia,failed,1,773.3115,3,22,59,False,False,True
4782786,The Seed Tarocle™© - hand illustrated tarot and oracle deck,successful,1,7516.659811500001,8,17,28,False,False,True
4229500,"Cameleon Hardware, One handle, Many possibilities",failed,1,92600.0,6,21,60,False,False,True
2788848,TRANSFORMERS Fan Film: Dark Before Extinction,failed,1,9876.64072,6,24,59,False,False,True
4574948,YUNY: Enjoy the Irreplaceable and Instantaneous Interaction!,successful,1,4962.08898432,6,20,45,False,False,True
4382234,The Rib King,failed,1,10000.0,2,5,30,False,False,True
4237955,"""Renascent Act. 1 REMIXES"" Various Artists Album",failed,1,834.5085979999999,7,17,30,False,False,True
4777446,I am a Lotus,successful,2,2500.0,3,15,29,True,False,True
3993968,Folding wrinkle-free fashion VARDIER,failed,1,18626.4467,4,19,30,False,False,True
3509504,Hansemusical und The Let´s-Hanse-Singers,failed,1,794.335255,3,17,38,False,False,True
4702375,Death of a Mayfly,successful,1,5000.0,3,17,45,False,False,True
4092121,Spaghetti Eddie with the Meatball Eyes and Friends,successful,2,2500.0,7,7,30,True,False,True
4834718,Transport Pods - 3D Print to transport & display Miniatures,successful,1,1254.71459,8,17,30,False,False,True
4399508,You Can Cook Literally Anything,successful,2,2000.0,5,9,29,True,False,False
3647989,Jane Morris - Art History meets Dance meets Feminism,successful,2,2610.49916,8,17,33,True,False,True
4754093,Fairytale Magic Dresses for Vivi-Bear Plushie,successful,1,4000.0,6,14,30,False,False,True
3547207,Fifty Reasons The Wall Makes Sense!,failed,0,5000.0,5,6,23,False,False,False
4189755,Make 100 Handmade Ocean Mugs!,successful,0,1000.0,5,10,31,False,False,False
3748915,Mission: BBQ sauce,failed,0,20000.0,3,17,60,False,False,False
4269206,Breaking CycleZ: Inverted Noir (Anime),failed,1,6300.0,5,21,30,False,False,True
3552566,Rescue & Release Bandages,failed,1,18000.0,3,17,60,False,False,True
3691902,BACKSTAGE BURLESQUE art photography book,failed,1,15370.596080000001,5,10,36,False,False,True
4387680,Outer Heaven,failed,1,73617.29368,2,21,31,False,False,True
3691521,The Real Greener America,failed,0,75000.0,3,20,60,False,False,False
3350393,Animonation Creations,failed,1,2500.0,2,17,30,False,False,True
4642745,Devin P,failed,0,1000000.0,2,2,37,False,False,False
4624316,Time: A Stop Motion Music Video,successful,1,754.263474,5,14,30,False,False,True
4664313,Holiyay Puzzles : Unleash your hidden genius,successful,1,7383.114200000001,6,12,30,False,False,True
4144910,Jardins — Short Film Post-Production,successful,2,5000.0,4,19,28,True,False,True
2782651,FLOAFERS: Foam Meets Fashion,successful,2,30000.0,4,17,59,True,True,True
2712165,Russell James Pyle's Second Full-length Album,successful,1,6500.0,6,22,29,False,False,True
4667020,Central Market Oakdale by Jessica Rhoton,failed,1,30000.0,6,4,30,False,False,True
3372713,GREAUX: Cannabis - Cajun Cookbook,failed,0,5000.0,4,14,37,False,False,False
3781606,Insight: Making a Connection,failed,0,2000.0,3,11,60,False,False,False
4023764,The Return of Local News to the North Shore,successful,2,50000.0,7,19,30,True,False,True
3278148,Support Theatre Arts through the Production of The Seagull,failed,1,28915.523279999998,7,18,30,False,False,True
3653045,"NewsHero-Covering all the news, focusing on those who help.",successful,2,25000.0,8,19,60,True,False,True
3986563,RadRes: A Job Site only for Undergrads & Verified Employers,failed,1,60000.0,8,18,30,False,False,True
4553300,Beer Cthulhu!,successful,0,6000.0,2,12,30,False,False,False
2705326,The Hun: Short Film,successful,1,23000.0,3,20,30,False,True,True
4377902,Bella The Buck Toothed Ballerina,successful,1,1000.0,4,16,45,False,False,True
4239921,Hockey Life in Canada,failed,0,32544.6676,4,16,30,False,False,False
4076197,La Costa: Colada is a Tropical Plant-Based Drink,failed,2,50000.0,7,9,30,True,False,True
4543293,F.I.T.T. - Fitness App,successful,1,10000.0,3,20,57,False,False,True
3219474,Iam By Nature - Make Fresh Skin Care at Home in Seconds!,failed,1,22081.931927999998,11,27,20,False,False,True
4290213,GAYaeton in GAYaetown,failed,0,24384.606405,3,18,45,False,False,False
4560836,LIMERENCE - The New Album by James Harker,successful,1,1866.8024100000002,6,13,30,False,False,True
4483295,Tentacles Party With Nuns - NSFW Visual Novel,successful,1,3000.0,7,15,31,False,False,True
3391686,Muliak Valencia - La Belleza Oculta,failed,0,7573.004599999999,5,21,30,False,False,False
3433651,"David Walsh, Bowlmaker, Fine Wooden Bowls: August 2018",successful,0,250.0,8,15,10,False,False,False
3393035,MAX DUO - match & swap puzzle game,failed,1,6000.0,6,8,45,False,False,True
3004443,Kiss 107.5 FM and The Frankie Grover Broadcasting School,failed,1,50000.0,8,23,30,False,False,True
2998578,The Heights on Huebner Mother's Garden Refresh,successful,0,1500.0,6,14,13,False,False,False
4561071,"Dragons & Gaming Dice • DnD Inspired Shirt, Pin and Pouch",successful,0,400.0,9,14,12,False,False,False
4276953,Dome,successful,1,12500.0,1,8,20,False,False,True
3464541,Creación de mi pagina web de artista.,failed,0,1958.5568899999998,7,23,30,False,False,False
3498012,Sreap - Source first news,failed,0,22916.385000000002,4,19,30,False,False,False
3763299,THE SHIRT COMPANY: Luxury Women's Shirts,failed,1,8568.277549999999,5,19,30,False,False,True
4120484,Project : CardCaptor Sailormoon sticker pack.,failed,0,2500.0,5,17,30,False,False,False
3347436,Pre-Order the 2018 Merch for the Armchair Wizards MMOLARPGS!,successful,0,500.0,7,21,11,False,False,False
4577890,Making a Music Video (with your help!) for my Friend,successful,2,1500.0,9,22,30,True,False,True
4547899,Jack J Hutchinson: New solo album,successful,0,3697.59126,6,19,36,False,False,False
3667146,You're Going to Ruin his Life,successful,1,1000.0,6,4,30,False,False,True
3940940,"""Rebirth"" a new album by Run, Definitely Run!",successful,1,8000.0,7,15,37,False,False,True
3461010,Cyberpunk Drink Enamel Pins,successful,0,450.0,4,6,30,False,False,False
4131942,Blessed Storm,successful,1,3500.0,2,16,30,False,False,True
4708061,Kobold Krazy II: The Yippening,successful,0,1223.71461,4,13,14,False,False,False
3542506,Meet : geolocated meeting application without registration,failed,0,13751.91096,6,12,30,False,False,False
3681844,"Re-publish ""Lyrics Of The Spirit"" poetry/photo book 2.0",failed,0,4000.0,7,20,44,False,False,False
4284563,Blockbuster Boys,failed,2,53609.42651999999,2,6,30,True,False,True
2833354,WHIMSICAL ARTWARE COLLECTION,failed,0,18240.98535,3,18,30,False,False,False
4729742,Discovering LA Episode 1 Venice Beach,failed,1,175000.0,6,17,60,False,False,True
4112482,Seedling animal planters,successful,0,4101.24048,3,13,28,False,False,False
4332790,NorRok Fitness: Revolutionize the way you workout,failed,1,922400.0,6,11,45,False,False,True
3845465,Abandoned and Forgotten: Documenting Structures with a Drone,failed,0,2400.0,7,14,14,False,False,False
4307672,Heaven Vision: Exclusive and sustainable t-shirts.,failed,0,3160.388588,6,11,23,False,False,False
3854326,Batam Sea - Stall (Album),failed,1,377278.1644,4,18,60,False,False,True
2929255,Pizza Party: A Protagonist Pizza Productions Event,successful,1,500.0,6,19,30,False,False,True
3099935,A/C Clothing,failed,1,800.0,2,21,30,False,False,True
2925380,100 Days of Solitude,successful,1,500.0,4,20,30,False,False,True
4288872,Bodypainting Artventures Magazine Issue 3,successful,1,800.67256,5,17,60,False,False,True
3890629,Gold Eagle Crowdfunding Finder,failed,1,80000.0,4,7,45,False,False,True
3504844,ONE INSTANT. Analog packfilm re-invented,successful,2,202275.15059789998,5,25,30,True,True,True
3341671,Rapunzel's Hairplay Film,successful,1,5000.0,3,22,30,False,False,True
4596460,The Launch of Theatre Kazzooey's new show 'A Rat's Tale'!,failed,1,3421.385275,8,12,25,False,False,True
3820831,Greene Cuisine Vegan Food Truck,failed,0,30000.0,5,17,60,False,False,False
4414680,Bringing Soul to SoL Brewed,failed,1,88000.0,5,16,60,False,False,True
3182353,"Drea Frost // Artist Residency // Chacala, Mexico",successful,1,1800.0,6,11,30,False,False,True
3478943,Los Angeles Water School (LAWS) by Oscar Tuazon,successful,2,18000.0,8,18,25,True,False,True
4083923,"""Whistling Coffee"" 1.5"" soft enamel pin",successful,0,300.0,6,14,28,False,False,False
4453038,The Best of MYTHIC: Volume Two,successful,0,750.0,5,13,22,False,False,False
4471807,The Shankara Oracle System,successful,1,5000.0,3,20,30,False,False,True
4215642,Aromatherapy Candles,failed,1,16503.0798,2,21,30,False,False,True
4526322,Vitrum Deluxe Playing Cards: 1st LED Metal Deck,successful,1,7558.6875,8,15,16,False,False,True
4306195,Vivian Jones: The Occult Detective-Issue 1,successful,0,510.371477,5,4,30,False,False,False
4828926,Zombie Apocalypse,successful,1,500.0,2,10,30,False,False,True
4672301,TREASURES OF EXTREMADURA PHOTO BOOK / TESOROS DE EXTREMADURA,failed,1,18431.993618999997,8,20,45,False,False,True
4383319,Agro,failed,0,2985.751,1,14,60,False,False,False
4715174,Release of Ned Roberts' 4th studio album,successful,1,5486.54031,7,10,30,False,False,True
3414309,MONTEREY SHOES // SAISON AUTOMNE // NOS BROGUES DE RENTREE,failed,0,11658.2591,8,20,30,False,False,False
4666217,"Curious Matter Anthology - Season 3 ""The Exile""",successful,2,26000.0,6,15,28,True,False,True
4242093,Eternity: The Sacrifice of Purity,successful,1,150.0,4,11,30,False,False,True
3357624,Celiac Surfers In Space,successful,0,5000.0,4,14,30,False,False,False
4588697,Kota Ramen,successful,0,2500.0,2,8,49,False,False,False
2819921,Stötta nytt program - The Unknown Sverige,failed,0,6042.69435,5,20,59,False,False,False
4753190,Goodbye Precious Sanity,failed,0,2000.0,3,17,60,False,False,False
3792659,"Finishing Funds for ""See You Soon,"" an LGBTQ+ Short Film",successful,0,2000.0,9,21,8,False,False,False
4509696,Everything I need - Videoclip,successful,0,6268.07952,4,23,30,False,False,False
4660537,MultiNav Pro+ the Ultimate navigation & Timing module!,successful,1,10000.0,6,22,30,False,False,True
4206182,Talisman Tarot,successful,2,7200.0,2,16,29,True,False,False
4634739,A Newspaper Full of Freedom,failed,0,9856.97969293,4,9,30,False,False,False
4795152,Bridford Chapel: Community Art Space,failed,0,63423.92799999999,5,13,19,False,False,False
3921521,Furby Zodiac Enamel Pins,successful,0,215.0,4,8,30,False,False,False
4029501,CheerNique,successful,0,400.0,1,9,14,False,False,False
4554637,Maze Cat Cafe,failed,0,40000.0,3,18,50,False,False,False
3327594,NUEVO PROYECTO INNOVADOR MB MODA FASHION ROPA 2018,failed,1,31752.040275,8,24,21,False,False,True
4299310,Modern Web Design Course learn HTML CSS and JavaScript,successful,1,81.001831,9,18,28,False,False,True
3101086,Healing Gourmet & Raw Food Chefs for catering with love...,failed,0,3000.0,9,21,30,False,False,False
4365213,Custom digital art celebrating people of the world!,failed,0,60000.0,7,17,29,False,False,False
3719002,"Where's the Mitten: Replaceable, fun for snow play mittens",failed,1,4000.0,8,22,29,False,False,True
3432761,5 JACKETS IN 1 - INNOVATIVE ZIP OFF JACKET,successful,1,7648.1836,8,20,31,False,False,True
2978753,Sunbrero Sun/Rain Visors,failed,0,25000.0,3,6,30,False,False,False
4350373,Dissonance: An Interactive Short Film,failed,0,1561.64842,4,21,59,False,False,False
2930394,ONLY in JAPAN: Hitchhiking Adventure 2017,successful,1,5000.0,6,19,29,False,True,True
2894922,Dots+Loops 2017,successful,2,4611.971759999999,2,15,21,True,False,True
4817418,The Layover (Community Popup),failed,1,3500.0,3,20,28,False,False,True
3742062,gCode Digital Photo Studio,failed,0,8000.0,4,6,30,False,False,False
2987028,Kung Ubu - Sommarteater i Höganäs och Landskrona,failed,1,1151.085,7,19,30,False,False,True
4155256,The World's Revolution: A Climate Crisis Anthology,successful,1,2000.0,5,16,28,False,False,True
3843404,Birch Moon Apothecary,successful,0,1500.0,3,7,30,False,False,False
3182827,RePLAy 3D Filament and Recycling Program Pre-Sale!,successful,1,2500.0,7,18,30,False,False,True
2709520,Non-Destructive Commodore 64c Raspberry Pi Conversion Frame,successful,1,364.23238000000003,7,10,60,False,False,True
3698151,Vendela Rose Guest House,failed,1,250000.0,4,12,30,False,False,True
4404282,Learning To Speak Bear,successful,2,22631.56394631,4,19,35,True,False,True
4534733,Bloody Pineapples New Album,successful,1,1500.0,4,9,60,False,False,True
2893404,Kochi community outreach 2017,failed,0,2492.7989199999997,4,22,59,False,False,False
3206997,ADK Bloody Mary Tonic,failed,1,20000.0,4,20,48,False,False,True
4238570,Selfin - Privacy focused social media | Anti-Facebook,failed,1,5000.0,6,20,45,False,False,True
3927288,"THIS IS NOT A COACHELLA FILM. (alternatively, Love You Too)",successful,2,30000.0,9,5,29,True,False,True
2868564,DIZZINESS,successful,1,3.0,1,21,26,False,False,True
4822300,Infinite Origin Scriptwriting Ass. with Cultural Sensitivity,failed,1,10000.0,7,4,60,False,False,True
4140070,Wantz & Kneads,failed,0,50000.0,2,10,59,False,False,False
4265142,Mending Mesopotamia: My Dad's Journey in Iraq,successful,1,4500.0,7,20,30,False,False,True
4472649,Santa Claus dona su corazón,failed,1,150167.43,5,5,30,False,False,True
3519137,Dark House Films Tiga 13elas.,failed,0,15000.0,5,20,29,False,False,False
3012740,"UaN-The wrong foot solution for happy, independent children",failed,1,9062.00336,8,18,29,False,False,True
4390934,Roses to bring joy to Ukrainian refugees,failed,0,1050.9257599999999,7,21,20,False,False,False
3336064,ROCK FLOWERS―IN BLOOM (1971-1973),successful,0,500.0,4,8,21,False,False,False
4469312,- HEXAGONAL RULER 2.5 - Redefine Your Sketch Tool & Notepad,successful,2,2563.9546,8,16,45,True,False,True
4332790,NorRok Fitness: Revolutionize the way you workout,failed,1,922400.0,6,11,45,False,False,True
2982822,'POP' a book of the music photography by Brian Griffin,successful,2,38715.7719,8,18,30,True,False,True
3125798,Saldrá el Sol. VIDEO,successful,1,861.5487072,4,23,30,False,False,True
3923656,FATEEVA Edition 2,failed,0,12957.59196,3,11,29,False,False,False
4583616,The Coding Trainwreck Stickers,failed,0,300.0,3,8,20,False,False,False
4387680,Outer Heaven,failed,1,73617.29368,2,21,31,False,False,True
4616423,Pride flag bees,successful,1,180.0,3,6,25,False,False,True
3744839,Passive Income From Home With Joomla: Beginner To Pro,failed,1,1500.0,9,20,30,False,False,True
4375557,Undetectable = Untransmittable: Living With HIV,successful,0,653.94782,5,16,40,False,False,False
4316346,SK8 Pair Earrings and Necklaces,failed,0,175.0935614,5,10,20,False,False,False
4741321,Galiot Press,successful,2,60000.0,2,11,37,True,True,True
4560393,Memory Flip Match: A BEAR ODD FRUIT card game,successful,1,2000.0,8,22,19,False,False,True
3825443,A Sustainable Fashion Label For Petites 5 ft 4 & Under,successful,2,671.72205,9,9,30,True,False,True
4569030,Sphere Game,failed,1,14651.751312999999,2,3,51,False,False,True
2836412,100 Moves to Common Ground,failed,1,5000.0,5,21,59,False,False,True
4814453,"The Ministry of Loss: Poems and Photography, LE Hardcover",failed,0,1500.0,8,14,14,False,False,False
3132783,A novel to break software developer stereotypes!,successful,1,40000.0,6,17,31,False,False,True
4169044,The Day That Froze The Sea Turtles- Picture Book,successful,1,3900.0,7,14,30,False,True,True
4688682,It stalks the night horror movie project,failed,0,60000.0,6,10,60,False,False,False
4234956,Alliance SOS,failed,1,51569.7084,2,13,42,False,False,True
3110331,***Jessica***,successful,1,588.07617,1,13,10,False,False,True
4122642,Liberatus Journal Volume One,failed,1,26356.0,4,16,30,False,False,True
3696250,Running Cedar Hopyard Expansion,failed,0,2000.0,4,7,30,False,False,False
2087234,Beliefs that Transform. Practical Living from Sermon Mount,successful,1,500.0,8,19,29,False,False,True
4532057,Firebird Rises From The Ashes of Art In The Office Space,failed,1,1500.0,9,14,60,False,False,True
4677056,Spooky Bitches Club Letterman Jacket,successful,2,4235.0,5,17,29,True,True,True
3167925,X~PWR-H5 External Power Kit for GoPro HERO5 & HERO6,failed,1,7500.0,8,23,30,False,False,True
3172483,I'm Simply a Dad Media,successful,0,500.0,4,19,14,False,False,False
3249180,Print copies of 'Even a Leaf' all-ages picture book,successful,1,6000.0,8,24,27,False,True,True
4844654,DIY Deck: Create Your Own Tarot Cards,successful,1,3807.57048,7,21,30,False,False,True
4243690,Deconstructing Leonardo Da Vinci: Rinascimento .io project,failed,1,7674.3252299999995,7,13,60,False,False,True
4390227,moco 2 kids: Nintendo Switch Controller for Kids,failed,1,3910.375,8,13,30,False,False,True
3951261,Nuevo álbum de estudio tras seis años de inactividad,failed,0,3988.17223,9,11,60,False,False,False
